date,hour,station_id,energy_kwh
2025-04-08,19,Station_3,32.74
2025-04-08,19,Station_4,33.22
2025-04-08,19,Station_5,19.1
2025-04-08,20,Station_1,24.49
2025-04-08,20,Station_2,28.05
2025-04-08,20,Station_3,25.85
2025-04-08,20,Station_4,35.22
2025-04-08,20,Station_5,34.79
2025-04-08,21,Station_1,24.36
2025-04-08,21,Station_2,28.74
2025-04-08,21,Station_3,36.15
2025-04-08,21,Station_4,18.8
2025-04-08,21,Station_5,19.81
2025-04-08,22,Station_1,18.41
2025-04-08,22,Station_2,7.48
2025-04-08,22,Station_3,16.91
2025-04-08,22,Station_4,12.46
2025-04-08,22,Station_5,13.47
2025-04-08,23,Station_1,16.17
2025-04-08,23,Station_2,13.48
2025-04-08,23,Station_3,14.34
2025-04-08,23,Station_4,5.92
2025-04-08,23,Station_5,13.65
2025-04-09,0,Station_1,12.51
2025-04-09,0,Station_2,16.14
2025-04-09,0,Station_3,5.68
2025-04-09,0,Station_4,17.02
2025-04-09,0,Station_5,11.52
2025-04-09,1,Station_1,13.9
2025-04-09,1,Station_2,11.36
2025-04-09,1,Station_3,6.32
2025-04-09,1,Station_4,12.85
2025-04-09,1,Station_5,16.71
2025-04-09,2,Station_1,15.2
2025-04-09,2,Station_2,12.45
2025-04-09,2,Station_3,14.72
2025-04-09,2,Station_4,8.68
2025-04-09,2,Station_5,10.91
2025-04-09,3,Station_1,9.17
2025-04-09,3,Station_2,12.44
2025-04-09,3,Station_3,7.93
2025-04-09,3,Station_4,11.85
2025-04-09,3,Station_5,15.3
2025-04-09,4,Station_1,17.65
2025-04-09,4,Station_2,15.57
2025-04-09,4,Station_3,8.32
2025-04-09,4,Station_4,8.52
2025-04-09,4,Station_5,17.67
2025-04-09,5,Station_1,10.63
2025-04-09,5,Station_2,9.61
2025-04-09,5,Station_3,7.63
2025-04-09,5,Station_4,18.25
2025-04-09,5,Station_5,11.21
2025-04-09,6,Station_1,9.56
2025-04-09,6,Station_2,13.86
2025-04-09,6,Station_3,6.41
2025-04-09,6,Station_4,18.11
2025-04-09,6,Station_5,8.51
2025-04-09,7,Station_1,29.26
2025-04-09,7,Station_2,30.39
2025-04-09,7,Station_3,28.89
2025-04-09,7,Station_4,31.02
2025-04-09,7,Station_5,23.53
2025-04-09,8,Station_1,28.92
2025-04-09,8,Station_2,28.74
2025-04-09,8,Station_3,16.9
2025-04-09,8,Station_4,32.03
2025-04-09,8,Station_5,25.75
2025-04-09,9,Station_1,28.18
2025-04-09,9,Station_2,23.8
2025-04-09,9,Station_3,29.14
2025-04-09,9,Station_4,22.26
2025-04-09,9,Station_5,31.84
2025-04-09,10,Station_1,27.69
2025-04-09,10,Station_2,19.41
2025-04-09,10,Station_3,27.81
2025-04-09,10,Station_4,21.48
2025-04-09,10,Station_5,27.41
2025-04-09,11,Station_1,17.71
2025-04-09,11,Station_2,12.27
2025-04-09,11,Station_3,18.66
2025-04-09,11,Station_4,12.8
2025-04-09,11,Station_5,10.87
2025-04-09,12,Station_1,12.98
2025-04-09,12,Station_2,9.24
2025-04-09,12,Station_3,8.73
2025-04-09,12,Station_4,10.58
2025-04-09,12,Station_5,8.04
2025-04-09,13,Station_1,12.99
2025-04-09,13,Station_2,16.25
2025-04-09,13,Station_3,16.79
2025-04-09,13,Station_4,7.73
2025-04-09,13,Station_5,9.63
2025-04-09,14,Station_1,13.21
2025-04-09,14,Station_2,6.2
2025-04-09,14,Station_3,15.34
2025-04-09,14,Station_4,11.77
2025-04-09,14,Station_5,16.81
2025-04-09,15,Station_1,13.21
2025-04-09,15,Station_2,8.23
2025-04-09,15,Station_3,17.13
2025-04-09,15,Station_4,8.66
2025-04-09,15,Station_5,9.07
2025-04-09,16,Station_1,6.98
2025-04-09,16,Station_2,8.67
2025-04-09,16,Station_3,8.66
2025-04-09,16,Station_4,12.21
2025-04-09,16,Station_5,9.57
2025-04-09,17,Station_1,32.31
2025-04-09,17,Station_2,25.11
2025-04-09,17,Station_3,18.74
2025-04-09,17,Station_4,25.48
2025-04-09,17,Station_5,31.41
2025-04-09,18,Station_1,28.14
2025-04-09,18,Station_2,30.56
2025-04-09,18,Station_3,29.52
2025-04-09,18,Station_4,25.29
2025-04-09,18,Station_5,26.44
2025-04-09,19,Station_1,33.72
2025-04-09,19,Station_2,20.23
2025-04-09,19,Station_3,32.26
2025-04-09,19,Station_4,23.03
2025-04-09,19,Station_5,30.89
2025-04-09,20,Station_1,31.2
2025-04-09,20,Station_2,20.32
2025-04-09,20,Station_3,21.19
2025-04-09,20,Station_4,31.7
2025-04-09,20,Station_5,34.43
2025-04-09,21,Station_1,35.58
2025-04-09,21,Station_2,23.7
2025-04-09,21,Station_3,29.83
2025-04-09,21,Station_4,32.53
2025-04-09,21,Station_5,29.26
2025-04-09,22,Station_1,14.74
2025-04-09,22,Station_2,10.42
2025-04-09,22,Station_3,8.38
2025-04-09,22,Station_4,18.45
2025-04-09,22,Station_5,6.12
2025-04-09,23,Station_1,13.75
2025-04-09,23,Station_2,16.37
2025-04-09,23,Station_3,14.08
2025-04-09,23,Station_4,10.75
2025-04-09,23,Station_5,10.83
2025-04-10,0,Station_1,10.4
2025-04-10,0,Station_2,15.46
2025-04-10,0,Station_3,8.54
2025-04-10,0,Station_4,15.34
2025-04-10,0,Station_5,6.73
2025-04-10,1,Station_1,7.08
2025-04-10,1,Station_2,17.91
2025-04-10,1,Station_3,17.06
2025-04-10,1,Station_4,11.34
2025-04-10,1,Station_5,14.33
2025-04-10,2,Station_1,8.94
2025-04-10,2,Station_2,14.43
2025-04-10,2,Station_3,10.55
2025-04-10,2,Station_4,10.89
2025-04-10,2,Station_5,9.95
2025-04-10,3,Station_1,5.73
2025-04-10,3,Station_2,9.66
2025-04-10,3,Station_3,17.43
2025-04-10,3,Station_4,15.33
2025-04-10,3,Station_5,5.66
2025-04-10,4,Station_1,15.7
2025-04-10,4,Station_2,12.53
2025-04-10,4,Station_3,8.43
2025-04-10,4,Station_4,6.74
2025-04-10,4,Station_5,12.91
2025-04-10,5,Station_1,16.55
2025-04-10,5,Station_2,11.24
2025-04-10,5,Station_3,14.81
2025-04-10,5,Station_4,15.9
2025-04-10,5,Station_5,11.54
2025-04-10,6,Station_1,7.04
2025-04-10,6,Station_2,13.21
2025-04-10,6,Station_3,14.92
2025-04-10,6,Station_4,10.26
2025-04-10,6,Station_5,15.81
2025-04-10,7,Station_1,24.2
2025-04-10,7,Station_2,25.38
2025-04-10,7,Station_3,30.48
2025-04-10,7,Station_4,23.13
2025-04-10,7,Station_5,25.23
2025-04-10,8,Station_1,26.09
2025-04-10,8,Station_2,22.68
2025-04-10,8,Station_3,23.27
2025-04-10,8,Station_4,23.88
2025-04-10,8,Station_5,26.7
2025-04-10,9,Station_1,28.67
2025-04-10,9,Station_2,24.8
2025-04-10,9,Station_3,25.73
2025-04-10,9,Station_4,20.16
2025-04-10,9,Station_5,28.55
2025-04-10,10,Station_1,27.73
2025-04-10,10,Station_2,35.31
2025-04-10,10,Station_3,32.61
2025-04-10,10,Station_4,29.62
2025-04-10,10,Station_5,25.55
2025-04-10,11,Station_1,12.61
2025-04-10,11,Station_2,8.14
2025-04-10,11,Station_3,8.62
2025-04-10,11,Station_4,7.44
2025-04-10,11,Station_5,9.96
2025-04-10,12,Station_1,11.79
2025-04-10,12,Station_2,9.51
2025-04-10,12,Station_3,8.71
2025-04-10,12,Station_4,17.57
2025-04-10,12,Station_5,15.32
2025-04-10,13,Station_1,10.64
2025-04-10,13,Station_2,16.54
2025-04-10,13,Station_3,14.33
2025-04-10,13,Station_4,6.95
2025-04-10,13,Station_5,18.1
2025-04-10,14,Station_1,12.84
2025-04-10,14,Station_2,11.37
2025-04-10,14,Station_3,15.68
2025-04-10,14,Station_4,15.02
2025-04-10,14,Station_5,14.06
2025-04-10,15,Station_1,16.24
2025-04-10,15,Station_2,12.68
2025-04-10,15,Station_3,14.33
2025-04-10,15,Station_4,16.78
2025-04-10,15,Station_5,8.98
2025-04-10,16,Station_1,8.2
2025-04-10,16,Station_2,14.06
2025-04-10,16,Station_3,13.79
2025-04-10,16,Station_4,11.34
2025-04-10,16,Station_5,6.87
2025-04-10,17,Station_1,34.04
2025-04-10,17,Station_2,22.93
2025-04-10,17,Station_3,37.34
2025-04-10,17,Station_4,23.44
2025-04-10,17,Station_5,21.83
2025-04-10,18,Station_1,24.64
2025-04-10,18,Station_2,32.02
2025-04-10,18,Station_3,22.66
2025-04-10,18,Station_4,35.01
2025-04-10,18,Station_5,25.07
2025-04-10,19,Station_1,28.45
2025-04-10,19,Station_2,29.55
2025-04-10,19,Station_3,30.58
2025-04-10,19,Station_4,28.6
2025-04-10,19,Station_5,24.89
2025-04-10,20,Station_1,25.94
2025-04-10,20,Station_2,22.58
2025-04-10,20,Station_3,24.63
2025-04-10,20,Station_4,34.75
2025-04-10,20,Station_5,23.89
2025-04-10,21,Station_1,19.43
2025-04-10,21,Station_2,32.18
2025-04-10,21,Station_3,30.74
2025-04-10,21,Station_4,18.89
2025-04-10,21,Station_5,29.22
2025-04-10,22,Station_1,16.13
2025-04-10,22,Station_2,8.5
2025-04-10,22,Station_3,17.07
2025-04-10,22,Station_4,14.65
2025-04-10,22,Station_5,17.73
2025-04-10,23,Station_1,16.91
2025-04-10,23,Station_2,16.15
2025-04-10,23,Station_3,19.59
2025-04-10,23,Station_4,7.48
2025-04-10,23,Station_5,5.43
2025-04-11,0,Station_1,15.58
2025-04-11,0,Station_2,18.38
2025-04-11,0,Station_3,10.0
2025-04-11,0,Station_4,9.92
2025-04-11,0,Station_5,6.46
2025-04-11,1,Station_1,11.75
2025-04-11,1,Station_2,14.07
2025-04-11,1,Station_3,14.12
2025-04-11,1,Station_4,18.54
2025-04-11,1,Station_5,9.69
2025-04-11,2,Station_1,8.17
2025-04-11,2,Station_2,17.79
2025-04-11,2,Station_3,6.95
2025-04-11,2,Station_4,17.38
2025-04-11,2,Station_5,17.74
2025-04-11,3,Station_1,13.71
2025-04-11,3,Station_2,10.81
2025-04-11,3,Station_3,12.79
2025-04-11,3,Station_4,17.0
2025-04-11,3,Station_5,9.58
2025-04-11,4,Station_1,11.02
2025-04-11,4,Station_2,15.42
2025-04-11,4,Station_3,10.33
2025-04-11,4,Station_4,8.36
2025-04-11,4,Station_5,11.53
2025-04-11,5,Station_1,11.66
2025-04-11,5,Station_2,13.03
2025-04-11,5,Station_3,8.7
2025-04-11,5,Station_4,9.82
2025-04-11,5,Station_5,9.29
2025-04-11,6,Station_1,9.95
2025-04-11,6,Station_2,15.81
2025-04-11,6,Station_3,12.21
2025-04-11,6,Station_4,11.04
2025-04-11,6,Station_5,10.97
2025-04-11,7,Station_1,22.91
2025-04-11,7,Station_2,23.42
2025-04-11,7,Station_3,30.55
2025-04-11,7,Station_4,34.09
2025-04-11,7,Station_5,19.64
2025-04-11,8,Station_1,29.01
2025-04-11,8,Station_2,27.01
2025-04-11,8,Station_3,20.92
2025-04-11,8,Station_4,26.89
2025-04-11,8,Station_5,23.92
2025-04-11,9,Station_1,33.41
2025-04-11,9,Station_2,20.69
2025-04-11,9,Station_3,23.98
2025-04-11,9,Station_4,31.01
2025-04-11,9,Station_5,24.7
2025-04-11,10,Station_1,25.3
2025-04-11,10,Station_2,37.52
2025-04-11,10,Station_3,28.12
2025-04-11,10,Station_4,33.33
2025-04-11,10,Station_5,31.58
2025-04-11,11,Station_1,15.72
2025-04-11,11,Station_2,13.72
2025-04-11,11,Station_3,13.06
2025-04-11,11,Station_4,9.11
2025-04-11,11,Station_5,12.54
2025-04-11,12,Station_1,14.22
2025-04-11,12,Station_2,11.61
2025-04-11,12,Station_3,12.0
2025-04-11,12,Station_4,14.73
2025-04-11,12,Station_5,15.27
2025-04-11,13,Station_1,13.81
2025-04-11,13,Station_2,12.83
2025-04-11,13,Station_3,14.14
2025-04-11,13,Station_4,13.8
2025-04-11,13,Station_5,15.15
2025-04-11,14,Station_1,13.77
2025-04-11,14,Station_2,16.79
2025-04-11,14,Station_3,18.2
2025-04-11,14,Station_4,14.89
2025-04-11,14,Station_5,11.68
2025-04-11,15,Station_1,15.64
2025-04-11,15,Station_2,8.38
2025-04-11,15,Station_3,8.45
2025-04-11,15,Station_4,14.98
2025-04-11,15,Station_5,8.64
2025-04-11,16,Station_1,13.36
2025-04-11,16,Station_2,11.82
2025-04-11,16,Station_3,7.51
2025-04-11,16,Station_4,11.56
2025-04-11,16,Station_5,6.92
2025-04-11,17,Station_1,31.94
2025-04-11,17,Station_2,33.53
2025-04-11,17,Station_3,25.52
2025-04-11,17,Station_4,24.24
2025-04-11,17,Station_5,30.61
2025-04-11,18,Station_1,18.58
2025-04-11,18,Station_2,33.05
2025-04-11,18,Station_3,26.75
2025-04-11,18,Station_4,24.13
2025-04-11,18,Station_5,28.88
2025-04-11,19,Station_1,31.78
2025-04-11,19,Station_2,31.7
2025-04-11,19,Station_3,35.52
2025-04-11,19,Station_4,38.76
2025-04-11,19,Station_5,23.44
2025-04-11,20,Station_1,25.57
2025-04-11,20,Station_2,17.41
2025-04-11,20,Station_3,32.2
2025-04-11,20,Station_4,20.38
2025-04-11,20,Station_5,32.41
2025-04-11,21,Station_1,29.18
2025-04-11,21,Station_2,27.14
2025-04-11,21,Station_3,39.13
2025-04-11,21,Station_4,20.53
2025-04-11,21,Station_5,26.45
2025-04-11,22,Station_1,16.27
2025-04-11,22,Station_2,12.63
2025-04-11,22,Station_3,19.73
2025-04-11,22,Station_4,15.52
2025-04-11,22,Station_5,15.28
2025-04-11,23,Station_1,14.08
2025-04-11,23,Station_2,10.05
2025-04-11,23,Station_3,18.88
2025-04-11,23,Station_4,18.2
2025-04-11,23,Station_5,15.46
2025-04-12,0,Station_1,11.78
2025-04-12,0,Station_2,5.64
2025-04-12,0,Station_3,7.95
2025-04-12,0,Station_4,15.87
2025-04-12,0,Station_5,13.47
2025-04-12,1,Station_1,13.72
2025-04-12,1,Station_2,12.52
2025-04-12,1,Station_3,16.4
2025-04-12,1,Station_4,17.85
2025-04-12,1,Station_5,14.71
2025-04-12,2,Station_1,8.96
2025-04-12,2,Station_2,8.0
2025-04-12,2,Station_3,7.87
2025-04-12,2,Station_4,16.26
2025-04-12,2,Station_5,13.13
2025-04-12,3,Station_1,11.47
2025-04-12,3,Station_2,14.36
2025-04-12,3,Station_3,12.72
2025-04-12,3,Station_4,11.18
2025-04-12,3,Station_5,14.12
2025-04-12,4,Station_1,9.4
2025-04-12,4,Station_2,13.99
2025-04-12,4,Station_3,9.14
2025-04-12,4,Station_4,10.46
2025-04-12,4,Station_5,8.04
2025-04-12,5,Station_1,6.95
2025-04-12,5,Station_2,7.33
2025-04-12,5,Station_3,10.49
2025-04-12,5,Station_4,8.69
2025-04-12,5,Station_5,12.0
2025-04-12,6,Station_1,17.83
2025-04-12,6,Station_2,9.71
2025-04-12,6,Station_3,15.09
2025-04-12,6,Station_4,12.41
2025-04-12,6,Station_5,8.5
2025-04-12,7,Station_1,29.45
2025-04-12,7,Station_2,19.02
2025-04-12,7,Station_3,20.0
2025-04-12,7,Station_4,26.68
2025-04-12,7,Station_5,31.94
2025-04-12,8,Station_1,31.27
2025-04-12,8,Station_2,23.96
2025-04-12,8,Station_3,32.54
2025-04-12,8,Station_4,34.32
2025-04-12,8,Station_5,31.85
2025-04-12,9,Station_1,32.92
2025-04-12,9,Station_2,21.98
2025-04-12,9,Station_3,22.19
2025-04-12,9,Station_4,20.17
2025-04-12,9,Station_5,25.23
2025-04-12,10,Station_1,31.29
2025-04-12,10,Station_2,25.35
2025-04-12,10,Station_3,32.48
2025-04-12,10,Station_4,18.71
2025-04-12,10,Station_5,22.25
2025-04-12,11,Station_1,17.64
2025-04-12,11,Station_2,8.71
2025-04-12,11,Station_3,10.86
2025-04-12,11,Station_4,17.23
2025-04-12,11,Station_5,9.1
2025-04-12,12,Station_1,13.27
2025-04-12,12,Station_2,12.66
2025-04-12,12,Station_3,9.81
2025-04-12,12,Station_4,13.98
2025-04-12,12,Station_5,13.29
2025-04-12,13,Station_1,8.88
2025-04-12,13,Station_2,10.69
2025-04-12,13,Station_3,11.73
2025-04-12,13,Station_4,14.97
2025-04-12,13,Station_5,8.7
2025-04-12,14,Station_1,19.04
2025-04-12,14,Station_2,15.05
2025-04-12,14,Station_3,14.26
2025-04-12,14,Station_4,15.05
2025-04-12,14,Station_5,7.69
2025-04-12,15,Station_1,16.71
2025-04-12,15,Station_2,17.17
2025-04-12,15,Station_3,14.15
2025-04-12,15,Station_4,9.74
2025-04-12,15,Station_5,10.97
2025-04-12,16,Station_1,14.93
2025-04-12,16,Station_2,5.65
2025-04-12,16,Station_3,11.18
2025-04-12,16,Station_4,12.29
2025-04-12,16,Station_5,13.2
2025-04-12,17,Station_1,30.53
2025-04-12,17,Station_2,29.9
2025-04-12,17,Station_3,25.01
2025-04-12,17,Station_4,23.34
2025-04-12,17,Station_5,22.69
2025-04-12,18,Station_1,29.45
2025-04-12,18,Station_2,20.32
2025-04-12,18,Station_3,27.49
2025-04-12,18,Station_4,19.96
2025-04-12,18,Station_5,36.64
2025-04-12,19,Station_1,27.04
2025-04-12,19,Station_2,24.9
2025-04-12,19,Station_3,22.05
2025-04-12,19,Station_4,28.96
2025-04-12,19,Station_5,27.3
2025-04-12,20,Station_1,17.67
2025-04-12,20,Station_2,30.15
2025-04-12,20,Station_3,23.94
2025-04-12,20,Station_4,36.41
2025-04-12,20,Station_5,26.68
2025-04-12,21,Station_1,23.6
2025-04-12,21,Station_2,28.07
2025-04-12,21,Station_3,23.68
2025-04-12,21,Station_4,24.58
2025-04-12,21,Station_5,27.26
2025-04-12,22,Station_1,11.64
2025-04-12,22,Station_2,16.49
2025-04-12,22,Station_3,6.54
2025-04-12,22,Station_4,9.23
2025-04-12,22,Station_5,13.65
2025-04-12,23,Station_1,16.14
2025-04-12,23,Station_2,9.47
2025-04-12,23,Station_3,6.8
2025-04-12,23,Station_4,9.08
2025-04-12,23,Station_5,16.41
2025-04-13,0,Station_1,13.4
2025-04-13,0,Station_2,15.28
2025-04-13,0,Station_3,8.1
2025-04-13,0,Station_4,13.94
2025-04-13,0,Station_5,14.7
2025-04-13,1,Station_1,16.63
2025-04-13,1,Station_2,10.49
2025-04-13,1,Station_3,15.3
2025-04-13,1,Station_4,10.28
2025-04-13,1,Station_5,14.7
2025-04-13,2,Station_1,12.2
2025-04-13,2,Station_2,16.76
2025-04-13,2,Station_3,11.67
2025-04-13,2,Station_4,13.03
2025-04-13,2,Station_5,15.06
2025-04-13,3,Station_1,14.6
2025-04-13,3,Station_2,6.68
2025-04-13,3,Station_3,13.68
2025-04-13,3,Station_4,16.53
2025-04-13,3,Station_5,13.65
2025-04-13,4,Station_1,9.53
2025-04-13,4,Station_2,8.72
2025-04-13,4,Station_3,10.11
2025-04-13,4,Station_4,11.75
2025-04-13,4,Station_5,8.09
2025-04-13,5,Station_1,13.73
2025-04-13,5,Station_2,11.47
2025-04-13,5,Station_3,10.93
2025-04-13,5,Station_4,14.93
2025-04-13,5,Station_5,10.36
2025-04-13,6,Station_1,13.73
2025-04-13,6,Station_2,7.12
2025-04-13,6,Station_3,8.09
2025-04-13,6,Station_4,10.83
2025-04-13,6,Station_5,17.68
2025-04-13,7,Station_1,20.91
2025-04-13,7,Station_2,25.18
2025-04-13,7,Station_3,29.69
2025-04-13,7,Station_4,29.05
2025-04-13,7,Station_5,32.14
2025-04-13,8,Station_1,32.78
2025-04-13,8,Station_2,26.74
2025-04-13,8,Station_3,31.64
2025-04-13,8,Station_4,25.5
2025-04-13,8,Station_5,22.21
2025-04-13,9,Station_1,18.41
2025-04-13,9,Station_2,17.56
2025-04-13,9,Station_3,33.18
2025-04-13,9,Station_4,21.27
2025-04-13,9,Station_5,33.8
2025-04-13,10,Station_1,33.79
2025-04-13,10,Station_2,17.82
2025-04-13,10,Station_3,23.19
2025-04-13,10,Station_4,26.64
2025-04-13,10,Station_5,37.87
2025-04-13,11,Station_1,12.93
2025-04-13,11,Station_2,7.2
2025-04-13,11,Station_3,13.54
2025-04-13,11,Station_4,10.49
2025-04-13,11,Station_5,12.32
2025-04-13,12,Station_1,13.69
2025-04-13,12,Station_2,9.31
2025-04-13,12,Station_3,18.76
2025-04-13,12,Station_4,19.02
2025-04-13,12,Station_5,8.93
2025-04-13,13,Station_1,17.34
2025-04-13,13,Station_2,9.97
2025-04-13,13,Station_3,11.59
2025-04-13,13,Station_4,16.63
2025-04-13,13,Station_5,11.25
2025-04-13,14,Station_1,8.91
2025-04-13,14,Station_2,11.04
2025-04-13,14,Station_3,8.76
2025-04-13,14,Station_4,15.03
2025-04-13,14,Station_5,14.84
2025-04-13,15,Station_1,14.82
2025-04-13,15,Station_2,9.16
2025-04-13,15,Station_3,10.31
2025-04-13,15,Station_4,13.75
2025-04-13,15,Station_5,19.21
2025-04-13,16,Station_1,17.72
2025-04-13,16,Station_2,17.87
2025-04-13,16,Station_3,10.81
2025-04-13,16,Station_4,11.36
2025-04-13,16,Station_5,9.8
2025-04-13,17,Station_1,29.44
2025-04-13,17,Station_2,33.02
2025-04-13,17,Station_3,23.18
2025-04-13,17,Station_4,36.64
2025-04-13,17,Station_5,27.51
2025-04-13,18,Station_1,29.79
2025-04-13,18,Station_2,26.22
2025-04-13,18,Station_3,22.36
2025-04-13,18,Station_4,31.86
2025-04-13,18,Station_5,31.54
2025-04-13,19,Station_1,17.82
2025-04-13,19,Station_2,27.28
2025-04-13,19,Station_3,34.17
2025-04-13,19,Station_4,32.31
2025-04-13,19,Station_5,23.91
2025-04-13,20,Station_1,28.74
2025-04-13,20,Station_2,30.97
2025-04-13,20,Station_3,26.03
2025-04-13,20,Station_4,29.02
2025-04-13,20,Station_5,36.09
2025-04-13,21,Station_1,28.85
2025-04-13,21,Station_2,28.42
2025-04-13,21,Station_3,24.82
2025-04-13,21,Station_4,33.22
2025-04-13,21,Station_5,23.18
2025-04-13,22,Station_1,11.51
2025-04-13,22,Station_2,9.94
2025-04-13,22,Station_3,13.37
2025-04-13,22,Station_4,10.71
2025-04-13,22,Station_5,17.31
2025-04-13,23,Station_1,18.88
2025-04-13,23,Station_2,11.96
2025-04-13,23,Station_3,17.34
2025-04-13,23,Station_4,16.18
2025-04-13,23,Station_5,9.4
2025-04-14,0,Station_1,9.38
2025-04-14,0,Station_2,11.03
2025-04-14,0,Station_3,18.22
2025-04-14,0,Station_4,10.46
2025-04-14,0,Station_5,11.77
2025-04-14,1,Station_1,6.53
2025-04-14,1,Station_2,13.07
2025-04-14,1,Station_3,10.32
2025-04-14,1,Station_4,15.23
2025-04-14,1,Station_5,9.16
2025-04-14,2,Station_1,9.04
2025-04-14,2,Station_2,17.7
2025-04-14,2,Station_3,15.72
2025-04-14,2,Station_4,19.63
2025-04-14,2,Station_5,14.72
2025-04-14,3,Station_1,11.46
2025-04-14,3,Station_2,12.39
2025-04-14,3,Station_3,15.98
2025-04-14,3,Station_4,16.92
2025-04-14,3,Station_5,8.35
2025-04-14,4,Station_1,12.49
2025-04-14,4,Station_2,9.25
2025-04-14,4,Station_3,13.16
2025-04-14,4,Station_4,9.71
2025-04-14,4,Station_5,9.71
2025-04-14,5,Station_1,13.23
2025-04-14,5,Station_2,8.6
2025-04-14,5,Station_3,15.01
2025-04-14,5,Station_4,13.64
2025-04-14,5,Station_5,11.69
2025-04-14,6,Station_1,9.87
2025-04-14,6,Station_2,13.48
2025-04-14,6,Station_3,9.17
2025-04-14,6,Station_4,8.36
2025-04-14,6,Station_5,13.75
2025-04-14,7,Station_1,20.82
2025-04-14,7,Station_2,30.25
2025-04-14,7,Station_3,18.66
2025-04-14,7,Station_4,32.57
2025-04-14,7,Station_5,28.4
2025-04-14,8,Station_1,21.43
2025-04-14,8,Station_2,24.92
2025-04-14,8,Station_3,20.0
2025-04-14,8,Station_4,25.67
2025-04-14,8,Station_5,23.75
2025-04-14,9,Station_1,32.43
2025-04-14,9,Station_2,37.09
2025-04-14,9,Station_3,18.12
2025-04-14,9,Station_4,26.28
2025-04-14,9,Station_5,23.96
2025-04-14,10,Station_1,27.03
2025-04-14,10,Station_2,24.45
2025-04-14,10,Station_3,23.52
2025-04-14,10,Station_4,33.22
2025-04-14,10,Station_5,33.72
2025-04-14,11,Station_1,6.79
2025-04-14,11,Station_2,12.75
2025-04-14,11,Station_3,16.1
2025-04-14,11,Station_4,12.66
2025-04-14,11,Station_5,11.15
2025-04-14,12,Station_1,6.24
2025-04-14,12,Station_2,18.23
2025-04-14,12,Station_3,14.68
2025-04-14,12,Station_4,18.32
2025-04-14,12,Station_5,13.8
2025-04-14,13,Station_1,6.54
2025-04-14,13,Station_2,11.87
2025-04-14,13,Station_3,14.49
2025-04-14,13,Station_4,11.07
2025-04-14,13,Station_5,13.76
2025-04-14,14,Station_1,15.64
2025-04-14,14,Station_2,12.05
2025-04-14,14,Station_3,9.96
2025-04-14,14,Station_4,9.46
2025-04-14,14,Station_5,15.12
2025-04-14,15,Station_1,8.71
2025-04-14,15,Station_2,10.15
2025-04-14,15,Station_3,17.45
2025-04-14,15,Station_4,11.64
2025-04-14,15,Station_5,5.63
2025-04-14,16,Station_1,16.04
2025-04-14,16,Station_2,16.25
2025-04-14,16,Station_3,11.3
2025-04-14,16,Station_4,16.66
2025-04-14,16,Station_5,7.5
2025-04-14,17,Station_1,30.28
2025-04-14,17,Station_2,33.57
2025-04-14,17,Station_3,23.03
2025-04-14,17,Station_4,29.04
2025-04-14,17,Station_5,36.92
2025-04-14,18,Station_1,30.16
2025-04-14,18,Station_2,20.02
2025-04-14,18,Station_3,27.47
2025-04-14,18,Station_4,33.32
2025-04-14,18,Station_5,26.11
2025-04-14,19,Station_1,20.65
2025-04-14,19,Station_2,30.33
2025-04-14,19,Station_3,26.28
2025-04-14,19,Station_4,24.25
2025-04-14,19,Station_5,24.28
2025-04-14,20,Station_1,37.5
2025-04-14,20,Station_2,32.27
2025-04-14,20,Station_3,19.53
2025-04-14,20,Station_4,36.14
2025-04-14,20,Station_5,34.86
2025-04-14,21,Station_1,29.02
2025-04-14,21,Station_2,24.81
2025-04-14,21,Station_3,23.62
2025-04-14,21,Station_4,33.26
2025-04-14,21,Station_5,20.98
2025-04-14,22,Station_1,12.76
2025-04-14,22,Station_2,13.22
2025-04-14,22,Station_3,11.51
2025-04-14,22,Station_4,17.34
2025-04-14,22,Station_5,16.94
2025-04-14,23,Station_1,11.15
2025-04-14,23,Station_2,9.52
2025-04-14,23,Station_3,10.77
2025-04-14,23,Station_4,13.14
2025-04-14,23,Station_5,15.16
2025-04-15,0,Station_1,10.68
2025-04-15,0,Station_2,15.41
2025-04-15,0,Station_3,8.64
2025-04-15,0,Station_4,13.68
2025-04-15,0,Station_5,11.15
2025-04-15,1,Station_1,8.66
2025-04-15,1,Station_2,5.47
2025-04-15,1,Station_3,17.22
2025-04-15,1,Station_4,14.97
2025-04-15,1,Station_5,7.79
2025-04-15,2,Station_1,12.46
2025-04-15,2,Station_2,10.32
2025-04-15,2,Station_3,10.09
2025-04-15,2,Station_4,17.12
2025-04-15,2,Station_5,18.21
2025-04-15,3,Station_1,16.95
2025-04-15,3,Station_2,8.86
2025-04-15,3,Station_3,13.83
2025-04-15,3,Station_4,14.1
2025-04-15,3,Station_5,15.73
2025-04-15,4,Station_1,9.25
2025-04-15,4,Station_2,17.08
2025-04-15,4,Station_3,11.96
2025-04-15,4,Station_4,14.71
2025-04-15,4,Station_5,11.32
2025-04-15,5,Station_1,9.3
2025-04-15,5,Station_2,10.04
2025-04-15,5,Station_3,13.43
2025-04-15,5,Station_4,17.42
2025-04-15,5,Station_5,17.4
2025-04-15,6,Station_1,13.48
2025-04-15,6,Station_2,13.67
2025-04-15,6,Station_3,11.95
