date,hour,station_id,energy_kwh,day_of_week,is_weekend,month
2025-03-31,18,4,27.04,0,0,3
2025-03-31,19,0,25.23,0,0,3
2025-03-31,19,1,25.67,0,0,3
2025-03-31,19,2,33.42,0,0,3
2025-03-31,19,3,36.04,0,0,3
2025-03-31,19,4,31.82,0,0,3
2025-03-31,20,0,28.26,0,0,3
2025-03-31,20,1,24.7,0,0,3
2025-03-31,20,2,27.99,0,0,3
2025-03-31,20,3,34.46,0,0,3
2025-03-31,20,4,25.23,0,0,3
2025-03-31,21,0,30.68,0,0,3
2025-03-31,21,1,19.84,0,0,3
2025-03-31,21,2,32.51,0,0,3
2025-03-31,21,3,26.83,0,0,3
2025-03-31,21,4,36.14,0,0,3
2025-03-31,22,0,8.79,0,0,3
2025-03-31,22,1,6.08,0,0,3
2025-03-31,22,2,15.15,0,0,3
2025-03-31,22,3,5.05,0,0,3
2025-03-31,22,4,18.65,0,0,3
2025-03-31,23,0,16.06,0,0,3
2025-03-31,23,1,14.36,0,0,3
2025-03-31,23,2,17.13,0,0,3
2025-03-31,23,3,16.02,0,0,3
2025-03-31,23,4,14.51,0,0,3
2025-04-01,0,0,10.29,1,0,4
2025-04-01,0,1,7.49,1,0,4
2025-04-01,0,2,13.25,1,0,4
2025-04-01,0,3,10.16,1,0,4
2025-04-01,0,4,17.12,1,0,4
2025-04-01,1,0,10.67,1,0,4
2025-04-01,1,1,13.13,1,0,4
2025-04-01,1,2,17.62,1,0,4
2025-04-01,1,3,7.13,1,0,4
2025-04-01,1,4,6.49,1,0,4
2025-04-01,2,0,8.48,1,0,4
2025-04-01,2,1,10.63,1,0,4
2025-04-01,2,2,8.73,1,0,4
2025-04-01,2,3,12.98,1,0,4
2025-04-01,2,4,12.23,1,0,4
2025-04-01,3,0,9.07,1,0,4
2025-04-01,3,1,14.74,1,0,4
2025-04-01,3,2,17.14,1,0,4
2025-04-01,3,3,6.42,1,0,4
2025-04-01,3,4,16.41,1,0,4
2025-04-01,4,0,14.51,1,0,4
2025-04-01,4,1,6.7,1,0,4
2025-04-01,4,2,7.92,1,0,4
2025-04-01,4,3,7.68,1,0,4
2025-04-01,4,4,19.54,1,0,4
2025-04-01,5,0,13.81,1,0,4
2025-04-01,5,1,13.64,1,0,4
2025-04-01,5,2,9.38,1,0,4
2025-04-01,5,3,11.55,1,0,4
2025-04-01,5,4,11.5,1,0,4
2025-04-01,6,0,8.61,1,0,4
2025-04-01,6,1,8.48,1,0,4
2025-04-01,6,2,18.94,1,0,4
2025-04-01,6,3,10.75,1,0,4
2025-04-01,6,4,14.13,1,0,4
2025-04-01,7,0,31.97,1,0,4
2025-04-01,7,1,29.2,1,0,4
2025-04-01,7,2,20.38,1,0,4
2025-04-01,7,3,23.95,1,0,4
2025-04-01,7,4,36.21,1,0,4
2025-04-01,8,0,35.17,1,0,4
2025-04-01,8,1,22.57,1,0,4
2025-04-01,8,2,28.92,1,0,4
2025-04-01,8,3,20.61,1,0,4
2025-04-01,8,4,33.68,1,0,4
2025-04-01,9,0,29.57,1,0,4
2025-04-01,9,1,27.63,1,0,4
2025-04-01,9,2,30.63,1,0,4
2025-04-01,9,3,22.44,1,0,4
2025-04-01,9,4,20.78,1,0,4
2025-04-01,10,0,20.67,1,0,4
2025-04-01,10,1,33.69,1,0,4
2025-04-01,10,2,18.32,1,0,4
2025-04-01,10,3,26.32,1,0,4
2025-04-01,10,4,31.09,1,0,4
2025-04-01,11,0,15.65,1,0,4
2025-04-01,11,1,15.2,1,0,4
2025-04-01,11,2,10.84,1,0,4
2025-04-01,11,3,10.6,1,0,4
2025-04-01,11,4,7.65,1,0,4
2025-04-01,12,0,14.16,1,0,4
2025-04-01,12,1,15.89,1,0,4
2025-04-01,12,2,12.46,1,0,4
2025-04-01,12,3,14.07,1,0,4
2025-04-01,12,4,10.39,1,0,4
2025-04-01,13,0,8.97,1,0,4
2025-04-01,13,1,8.6,1,0,4
2025-04-01,13,2,13.67,1,0,4
2025-04-01,13,3,15.52,1,0,4
2025-04-01,13,4,16.84,1,0,4
2025-04-01,14,0,12.72,1,0,4
2025-04-01,14,1,16.02,1,0,4
2025-04-01,14,2,10.72,1,0,4
2025-04-01,14,3,12.72,1,0,4
2025-04-01,14,4,8.71,1,0,4
2025-04-01,15,0,14.71,1,0,4
2025-04-01,15,1,12.46,1,0,4
2025-04-01,15,2,8.49,1,0,4
2025-04-01,15,3,17.43,1,0,4
2025-04-01,15,4,12.67,1,0,4
2025-04-01,16,0,18.14,1,0,4
2025-04-01,16,1,11.7,1,0,4
2025-04-01,16,2,12.09,1,0,4
2025-04-01,16,3,14.6,1,0,4
2025-04-01,16,4,8.47,1,0,4
2025-04-01,17,0,19.1,1,0,4
2025-04-01,17,1,26.59,1,0,4
2025-04-01,17,2,35.47,1,0,4
2025-04-01,17,3,30.27,1,0,4
2025-04-01,17,4,24.09,1,0,4
2025-04-01,18,0,27.62,1,0,4
2025-04-01,18,1,34.54,1,0,4
2025-04-01,18,2,28.62,1,0,4
2025-04-01,18,3,19.64,1,0,4
2025-04-01,18,4,23.15,1,0,4
2025-04-01,19,0,23.52,1,0,4
2025-04-01,19,1,18.81,1,0,4
2025-04-01,19,2,23.53,1,0,4
2025-04-01,19,3,35.35,1,0,4
2025-04-01,19,4,32.9,1,0,4
2025-04-01,20,0,36.3,1,0,4
2025-04-01,20,1,32.94,1,0,4
2025-04-01,20,2,33.21,1,0,4
2025-04-01,20,3,36.5,1,0,4
2025-04-01,20,4,24.89,1,0,4
2025-04-01,21,0,21.54,1,0,4
2025-04-01,21,1,29.44,1,0,4
2025-04-01,21,2,20.1,1,0,4
2025-04-01,21,3,24.64,1,0,4
2025-04-01,21,4,30.54,1,0,4
2025-04-01,22,0,13.95,1,0,4
2025-04-01,22,1,8.24,1,0,4
2025-04-01,22,2,11.46,1,0,4
2025-04-01,22,3,14.43,1,0,4
2025-04-01,22,4,13.16,1,0,4
2025-04-01,23,0,18.69,1,0,4
2025-04-01,23,1,12.84,1,0,4
2025-04-01,23,2,11.2,1,0,4
2025-04-01,23,3,16.43,1,0,4
2025-04-01,23,4,6.01,1,0,4
2025-04-02,0,0,19.74,2,0,4
2025-04-02,0,1,13.76,2,0,4
2025-04-02,0,2,17.51,2,0,4
2025-04-02,0,3,11.09,2,0,4
2025-04-02,0,4,7.38,2,0,4
2025-04-02,1,0,8.17,2,0,4
2025-04-02,1,1,8.66,2,0,4
2025-04-02,1,2,12.25,2,0,4
2025-04-02,1,3,9.88,2,0,4
2025-04-02,1,4,10.14,2,0,4
2025-04-02,2,0,12.43,2,0,4
2025-04-02,2,1,14.56,2,0,4
2025-04-02,2,2,10.84,2,0,4
2025-04-02,2,3,17.66,2,0,4
2025-04-02,2,4,12.24,2,0,4
2025-04-02,3,0,11.68,2,0,4
2025-04-02,3,1,10.48,2,0,4
2025-04-02,3,2,10.0,2,0,4
2025-04-02,3,3,6.23,2,0,4
2025-04-02,3,4,14.65,2,0,4
2025-04-02,4,0,10.36,2,0,4
2025-04-02,4,1,11.44,2,0,4
2025-04-02,4,2,11.43,2,0,4
2025-04-02,4,3,14.33,2,0,4
2025-04-02,4,4,15.28,2,0,4
2025-04-02,5,0,15.9,2,0,4
2025-04-02,5,1,14.53,2,0,4
2025-04-02,5,2,14.29,2,0,4
2025-04-02,5,3,10.39,2,0,4
2025-04-02,5,4,11.81,2,0,4
2025-04-02,6,0,6.71,2,0,4
2025-04-02,6,1,13.88,2,0,4
2025-04-02,6,2,11.08,2,0,4
2025-04-02,6,3,10.64,2,0,4
2025-04-02,6,4,17.29,2,0,4
2025-04-02,7,0,32.77,2,0,4
2025-04-02,7,1,21.4,2,0,4
2025-04-02,7,2,35.51,2,0,4
2025-04-02,7,3,34.02,2,0,4
2025-04-02,7,4,25.17,2,0,4
2025-04-02,8,0,23.95,2,0,4
2025-04-02,8,1,26.41,2,0,4
2025-04-02,8,2,21.32,2,0,4
2025-04-02,8,3,26.29,2,0,4
2025-04-02,8,4,31.1,2,0,4
2025-04-02,9,0,25.13,2,0,4
2025-04-02,9,1,29.2,2,0,4
2025-04-02,9,2,34.25,2,0,4
2025-04-02,9,3,36.13,2,0,4
2025-04-02,9,4,33.34,2,0,4
2025-04-02,10,0,21.66,2,0,4
2025-04-02,10,1,32.03,2,0,4
2025-04-02,10,2,24.35,2,0,4
2025-04-02,10,3,28.42,2,0,4
2025-04-02,10,4,31.92,2,0,4
2025-04-02,11,0,12.79,2,0,4
2025-04-02,11,1,16.52,2,0,4
2025-04-02,11,2,13.97,2,0,4
2025-04-02,11,3,13.75,2,0,4
2025-04-02,11,4,6.8,2,0,4
2025-04-02,12,0,11.04,2,0,4
2025-04-02,12,1,9.84,2,0,4
2025-04-02,12,2,13.3,2,0,4
2025-04-02,12,3,9.72,2,0,4
2025-04-02,12,4,16.71,2,0,4
2025-04-02,13,0,10.66,2,0,4
2025-04-02,13,1,10.61,2,0,4
2025-04-02,13,2,9.61,2,0,4
2025-04-02,13,3,17.28,2,0,4
2025-04-02,13,4,11.07,2,0,4
2025-04-02,14,0,8.61,2,0,4
2025-04-02,14,1,8.26,2,0,4
2025-04-02,14,2,12.16,2,0,4
2025-04-02,14,3,13.02,2,0,4
2025-04-02,14,4,12.4,2,0,4
2025-04-02,15,0,12.52,2,0,4
2025-04-02,15,1,15.88,2,0,4
2025-04-02,15,2,12.41,2,0,4
2025-04-02,15,3,14.27,2,0,4
2025-04-02,15,4,13.78,2,0,4
2025-04-02,16,0,9.75,2,0,4
2025-04-02,16,1,18.22,2,0,4
2025-04-02,16,2,16.9,2,0,4
2025-04-02,16,3,12.33,2,0,4
2025-04-02,16,4,12.09,2,0,4
2025-04-02,17,0,35.77,2,0,4
2025-04-02,17,1,25.44,2,0,4
2025-04-02,17,2,24.05,2,0,4
2025-04-02,17,3,28.3,2,0,4
2025-04-02,17,4,32.39,2,0,4
2025-04-02,18,0,23.05,2,0,4
2025-04-02,18,1,28.79,2,0,4
2025-04-02,18,2,26.85,2,0,4
2025-04-02,18,3,20.55,2,0,4
2025-04-02,18,4,32.82,2,0,4
2025-04-02,19,0,30.42,2,0,4
2025-04-02,19,1,29.57,2,0,4
2025-04-02,19,2,21.75,2,0,4
2025-04-02,19,3,29.01,2,0,4
2025-04-02,19,4,30.78,2,0,4
2025-04-02,20,0,21.0,2,0,4
2025-04-02,20,1,24.59,2,0,4
2025-04-02,20,2,39.21,2,0,4
2025-04-02,20,3,23.19,2,0,4
2025-04-02,20,4,34.73,2,0,4
2025-04-02,21,0,29.83,2,0,4
2025-04-02,21,1,26.46,2,0,4
2025-04-02,21,2,25.27,2,0,4
2025-04-02,21,3,32.17,2,0,4
2025-04-02,21,4,24.12,2,0,4
2025-04-02,22,0,15.64,2,0,4
2025-04-02,22,1,14.8,2,0,4
2025-04-02,22,2,10.41,2,0,4
2025-04-02,22,3,12.97,2,0,4
2025-04-02,22,4,12.78,2,0,4
2025-04-02,23,0,13.44,2,0,4
2025-04-02,23,1,11.99,2,0,4
2025-04-02,23,2,7.38,2,0,4
2025-04-02,23,3,11.89,2,0,4
2025-04-02,23,4,10.45,2,0,4
2025-04-03,0,0,16.17,3,0,4
2025-04-03,0,1,13.31,3,0,4
2025-04-03,0,2,12.56,3,0,4
2025-04-03,0,3,13.81,3,0,4
2025-04-03,0,4,9.57,3,0,4
2025-04-03,1,0,14.51,3,0,4
2025-04-03,1,1,13.71,3,0,4
2025-04-03,1,2,14.04,3,0,4
2025-04-03,1,3,15.31,3,0,4
2025-04-03,1,4,10.81,3,0,4
2025-04-03,2,0,7.34,3,0,4
2025-04-03,2,1,15.02,3,0,4
2025-04-03,2,2,12.34,3,0,4
2025-04-03,2,3,15.27,3,0,4
2025-04-03,2,4,12.62,3,0,4
2025-04-03,3,0,10.87,3,0,4
2025-04-03,3,1,9.43,3,0,4
2025-04-03,3,2,13.49,3,0,4
2025-04-03,3,3,13.04,3,0,4
2025-04-03,3,4,16.6,3,0,4
2025-04-03,4,0,10.76,3,0,4
2025-04-03,4,1,8.63,3,0,4
2025-04-03,4,2,5.58,3,0,4
2025-04-03,4,3,17.6,3,0,4
2025-04-03,4,4,12.38,3,0,4
2025-04-03,5,0,15.12,3,0,4
2025-04-03,5,1,15.56,3,0,4
2025-04-03,5,2,8.88,3,0,4
2025-04-03,5,3,8.26,3,0,4
2025-04-03,5,4,10.68,3,0,4
2025-04-03,6,0,16.36,3,0,4
2025-04-03,6,1,15.16,3,0,4
2025-04-03,6,2,11.93,3,0,4
2025-04-03,6,3,13.29,3,0,4
2025-04-03,6,4,14.41,3,0,4
2025-04-03,7,0,16.87,3,0,4
2025-04-03,7,1,20.4,3,0,4
2025-04-03,7,2,34.21,3,0,4
2025-04-03,7,3,30.19,3,0,4
2025-04-03,7,4,33.32,3,0,4
2025-04-03,8,0,32.16,3,0,4
2025-04-03,8,1,18.94,3,0,4
2025-04-03,8,2,24.56,3,0,4
2025-04-03,8,3,21.53,3,0,4
2025-04-03,8,4,23.43,3,0,4
2025-04-03,9,0,29.67,3,0,4
2025-04-03,9,1,17.77,3,0,4
2025-04-03,9,2,38.48,3,0,4
2025-04-03,9,3,18.54,3,0,4
2025-04-03,9,4,28.23,3,0,4
2025-04-03,10,0,23.33,3,0,4
2025-04-03,10,1,21.42,3,0,4
2025-04-03,10,2,28.09,3,0,4
2025-04-03,10,3,28.2,3,0,4
2025-04-03,10,4,18.17,3,0,4
2025-04-03,11,0,14.14,3,0,4
2025-04-03,11,1,9.0,3,0,4
2025-04-03,11,2,12.01,3,0,4
2025-04-03,11,3,15.14,3,0,4
2025-04-03,11,4,8.6,3,0,4
2025-04-03,12,0,16.92,3,0,4
2025-04-03,12,1,8.53,3,0,4
2025-04-03,12,2,8.89,3,0,4
2025-04-03,12,3,16.42,3,0,4
2025-04-03,12,4,10.17,3,0,4
2025-04-03,13,0,18.58,3,0,4
2025-04-03,13,1,14.75,3,0,4
2025-04-03,13,2,10.78,3,0,4
2025-04-03,13,3,15.04,3,0,4
2025-04-03,13,4,10.24,3,0,4
2025-04-03,14,0,11.71,3,0,4
2025-04-03,14,1,13.41,3,0,4
2025-04-03,14,2,5.81,3,0,4
2025-04-03,14,3,12.55,3,0,4
2025-04-03,14,4,8.79,3,0,4
2025-04-03,15,0,11.15,3,0,4
2025-04-03,15,1,13.02,3,0,4
2025-04-03,15,2,18.62,3,0,4
2025-04-03,15,3,12.41,3,0,4
2025-04-03,15,4,16.52,3,0,4
2025-04-03,16,0,12.8,3,0,4
2025-04-03,16,1,8.68,3,0,4
2025-04-03,16,2,14.22,3,0,4
2025-04-03,16,3,12.52,3,0,4
2025-04-03,16,4,8.09,3,0,4
2025-04-03,17,0,36.61,3,0,4
2025-04-03,17,1,21.52,3,0,4
2025-04-03,17,2,30.14,3,0,4
2025-04-03,17,3,27.59,3,0,4
2025-04-03,17,4,37.41,3,0,4
2025-04-03,18,0,31.37,3,0,4
2025-04-03,18,1,29.77,3,0,4
2025-04-03,18,2,24.57,3,0,4
2025-04-03,18,3,34.71,3,0,4
2025-04-03,18,4,35.03,3,0,4
2025-04-03,19,0,25.17,3,0,4
2025-04-03,19,1,27.02,3,0,4
2025-04-03,19,2,34.79,3,0,4
2025-04-03,19,3,25.94,3,0,4
2025-04-03,19,4,31.31,3,0,4
2025-04-03,20,0,33.53,3,0,4
2025-04-03,20,1,25.23,3,0,4
2025-04-03,20,2,22.79,3,0,4
2025-04-03,20,3,22.14,3,0,4
2025-04-03,20,4,27.94,3,0,4
2025-04-03,21,0,25.07,3,0,4
2025-04-03,21,1,25.05,3,0,4
2025-04-03,21,2,36.63,3,0,4
2025-04-03,21,3,24.34,3,0,4
2025-04-03,21,4,38.18,3,0,4
2025-04-03,22,0,10.1,3,0,4
2025-04-03,22,1,14.11,3,0,4
2025-04-03,22,2,14.8,3,0,4
2025-04-03,22,3,7.13,3,0,4
2025-04-03,22,4,9.63,3,0,4
2025-04-03,23,0,13.11,3,0,4
2025-04-03,23,1,11.31,3,0,4
2025-04-03,23,2,12.2,3,0,4
2025-04-03,23,3,9.91,3,0,4
2025-04-03,23,4,12.52,3,0,4
2025-04-04,0,0,13.99,4,0,4
2025-04-04,0,1,14.82,4,0,4
2025-04-04,0,2,9.5,4,0,4
2025-04-04,0,3,11.92,4,0,4
2025-04-04,0,4,12.44,4,0,4
2025-04-04,1,0,9.58,4,0,4
2025-04-04,1,1,11.85,4,0,4
2025-04-04,1,2,12.56,4,0,4
2025-04-04,1,3,8.4,4,0,4
2025-04-04,1,4,19.39,4,0,4
2025-04-04,2,0,8.48,4,0,4
2025-04-04,2,1,7.31,4,0,4
2025-04-04,2,2,12.2,4,0,4
2025-04-04,2,3,14.91,4,0,4
2025-04-04,2,4,14.3,4,0,4
2025-04-04,3,0,12.3,4,0,4
2025-04-04,3,1,9.07,4,0,4
2025-04-04,3,2,14.33,4,0,4
2025-04-04,3,3,8.8,4,0,4
2025-04-04,3,4,7.66,4,0,4
2025-04-04,4,0,6.91,4,0,4
2025-04-04,4,1,14.17,4,0,4
2025-04-04,4,2,8.37,4,0,4
2025-04-04,4,3,10.45,4,0,4
2025-04-04,4,4,9.22,4,0,4
2025-04-04,5,0,9.46,4,0,4
2025-04-04,5,1,11.37,4,0,4
2025-04-04,5,2,14.31,4,0,4
2025-04-04,5,3,14.64,4,0,4
2025-04-04,5,4,11.63,4,0,4
2025-04-04,6,0,13.44,4,0,4
2025-04-04,6,1,8.59,4,0,4
2025-04-04,6,2,14.47,4,0,4
2025-04-04,6,3,15.75,4,0,4
2025-04-04,6,4,9.6,4,0,4
2025-04-04,7,0,26.9,4,0,4
2025-04-04,7,1,24.63,4,0,4
2025-04-04,7,2,25.13,4,0,4
2025-04-04,7,3,24.51,4,0,4
2025-04-04,7,4,20.51,4,0,4
2025-04-04,8,0,18.79,4,0,4
2025-04-04,8,1,24.69,4,0,4
2025-04-04,8,2,25.74,4,0,4
2025-04-04,8,3,33.81,4,0,4
2025-04-04,8,4,23.48,4,0,4
2025-04-04,9,0,38.11,4,0,4
2025-04-04,9,1,35.57,4,0,4
2025-04-04,9,2,26.17,4,0,4
2025-04-04,9,3,20.91,4,0,4
2025-04-04,9,4,21.52,4,0,4
2025-04-04,10,0,39.45,4,0,4
2025-04-04,10,1,33.56,4,0,4
2025-04-04,10,2,27.97,4,0,4
2025-04-04,10,3,25.7,4,0,4
2025-04-04,10,4,29.63,4,0,4
2025-04-04,11,0,8.86,4,0,4
2025-04-04,11,1,9.31,4,0,4
2025-04-04,11,2,16.89,4,0,4
2025-04-04,11,3,13.39,4,0,4
2025-04-04,11,4,8.34,4,0,4
2025-04-04,12,0,14.12,4,0,4
2025-04-04,12,1,18.05,4,0,4
2025-04-04,12,2,14.73,4,0,4
2025-04-04,12,3,7.23,4,0,4
2025-04-04,12,4,8.96,4,0,4
2025-04-04,13,0,10.78,4,0,4
2025-04-04,13,1,8.2,4,0,4
2025-04-04,13,2,14.54,4,0,4
2025-04-04,13,3,13.03,4,0,4
2025-04-04,13,4,13.99,4,0,4
2025-04-04,14,0,12.99,4,0,4
2025-04-04,14,1,6.41,4,0,4
2025-04-04,14,2,8.34,4,0,4
2025-04-04,14,3,12.39,4,0,4
2025-04-04,14,4,13.84,4,0,4
2025-04-04,15,0,14.39,4,0,4
2025-04-04,15,1,8.07,4,0,4
2025-04-04,15,2,17.27,4,0,4
2025-04-04,15,3,17.15,4,0,4
2025-04-04,15,4,10.36,4,0,4
2025-04-04,16,0,8.08,4,0,4
2025-04-04,16,1,11.38,4,0,4
2025-04-04,16,2,10.38,4,0,4
2025-04-04,16,3,10.29,4,0,4
2025-04-04,16,4,12.16,4,0,4
2025-04-04,17,0,20.26,4,0,4
2025-04-04,17,1,18.31,4,0,4
2025-04-04,17,2,33.02,4,0,4
2025-04-04,17,3,26.95,4,0,4
2025-04-04,17,4,32.28,4,0,4
2025-04-04,18,0,30.65,4,0,4
2025-04-04,18,1,28.83,4,0,4
2025-04-04,18,2,30.23,4,0,4
2025-04-04,18,3,26.24,4,0,4
2025-04-04,18,4,19.93,4,0,4
2025-04-04,19,0,33.39,4,0,4
2025-04-04,19,1,27.47,4,0,4
2025-04-04,19,2,21.52,4,0,4
2025-04-04,19,3,23.51,4,0,4
2025-04-04,19,4,32.8,4,0,4
2025-04-04,20,0,35.98,4,0,4
2025-04-04,20,1,31.12,4,0,4
2025-04-04,20,2,29.93,4,0,4
2025-04-04,20,3,18.64,4,0,4
2025-04-04,20,4,31.07,4,0,4
2025-04-04,21,0,20.26,4,0,4
2025-04-04,21,1,30.53,4,0,4
2025-04-04,21,2,23.72,4,0,4
2025-04-04,21,3,20.59,4,0,4
2025-04-04,21,4,27.25,4,0,4
2025-04-04,22,0,14.94,4,0,4
2025-04-04,22,1,13.93,4,0,4
2025-04-04,22,2,13.06,4,0,4
2025-04-04,22,3,14.8,4,0,4
2025-04-04,22,4,10.76,4,0,4
2025-04-04,23,0,18.55,4,0,4
2025-04-04,23,1,13.77,4,0,4
2025-04-04,23,2,12.44,4,0,4
2025-04-04,23,3,8.95,4,0,4
2025-04-04,23,4,13.23,4,0,4
2025-04-05,0,0,11.64,5,1,4
2025-04-05,0,1,6.35,5,1,4
2025-04-05,0,2,14.73,5,1,4
2025-04-05,0,3,15.77,5,1,4
2025-04-05,0,4,9.1,5,1,4
2025-04-05,1,0,15.48,5,1,4
2025-04-05,1,1,7.43,5,1,4
2025-04-05,1,2,9.68,5,1,4
2025-04-05,1,3,15.75,5,1,4
2025-04-05,1,4,18.02,5,1,4
2025-04-05,2,0,12.65,5,1,4
2025-04-05,2,1,13.16,5,1,4
2025-04-05,2,2,19.63,5,1,4
2025-04-05,2,3,16.09,5,1,4
2025-04-05,2,4,12.82,5,1,4
2025-04-05,3,0,18.21,5,1,4
2025-04-05,3,1,15.42,5,1,4
2025-04-05,3,2,10.68,5,1,4
2025-04-05,3,3,14.23,5,1,4
2025-04-05,3,4,13.05,5,1,4
2025-04-05,4,0,9.19,5,1,4
2025-04-05,4,1,12.92,5,1,4
2025-04-05,4,2,12.55,5,1,4
2025-04-05,4,3,13.69,5,1,4
2025-04-05,4,4,6.62,5,1,4
2025-04-05,5,0,11.97,5,1,4
2025-04-05,5,1,11.65,5,1,4
2025-04-05,5,2,13.93,5,1,4
2025-04-05,5,3,8.86,5,1,4
2025-04-05,5,4,9.82,5,1,4
2025-04-05,6,0,13.97,5,1,4
2025-04-05,6,1,17.34,5,1,4
2025-04-05,6,2,15.89,5,1,4
2025-04-05,6,3,11.72,5,1,4
2025-04-05,6,4,8.46,5,1,4
2025-04-05,7,0,26.66,5,1,4
2025-04-05,7,1,32.78,5,1,4
2025-04-05,7,2,32.1,5,1,4
2025-04-05,7,3,27.45,5,1,4
2025-04-05,7,4,33.14,5,1,4
2025-04-05,8,0,24.87,5,1,4
2025-04-05,8,1,22.96,5,1,4
2025-04-05,8,2,23.36,5,1,4
2025-04-05,8,3,22.11,5,1,4
2025-04-05,8,4,28.37,5,1,4
2025-04-05,9,0,28.0,5,1,4
2025-04-05,9,1,22.01,5,1,4
2025-04-05,9,2,27.14,5,1,4
2025-04-05,9,3,29.62,5,1,4
2025-04-05,9,4,27.07,5,1,4
2025-04-05,10,0,19.79,5,1,4
2025-04-05,10,1,32.45,5,1,4
2025-04-05,10,2,18.18,5,1,4
2025-04-05,10,3,20.87,5,1,4
2025-04-05,10,4,28.35,5,1,4
2025-04-05,11,0,11.78,5,1,4
2025-04-05,11,1,12.62,5,1,4
2025-04-05,11,2,15.74,5,1,4
2025-04-05,11,3,12.79,5,1,4
2025-04-05,11,4,7.14,5,1,4
2025-04-05,12,0,17.52,5,1,4
2025-04-05,12,1,7.79,5,1,4
2025-04-05,12,2,16.0,5,1,4
2025-04-05,12,3,9.4,5,1,4
2025-04-05,12,4,5.56,5,1,4
2025-04-05,13,0,9.31,5,1,4
2025-04-05,13,1,17.0,5,1,4
2025-04-05,13,2,16.6,5,1,4
2025-04-05,13,3,12.5,5,1,4
2025-04-05,13,4,9.03,5,1,4
2025-04-05,14,0,12.58,5,1,4
2025-04-05,14,1,9.55,5,1,4
2025-04-05,14,2,8.69,5,1,4
2025-04-05,14,3,18.1,5,1,4
2025-04-05,14,4,13.8,5,1,4
2025-04-05,15,0,10.88,5,1,4
2025-04-05,15,1,12.96,5,1,4
2025-04-05,15,2,18.09,5,1,4
2025-04-05,15,3,12.44,5,1,4
2025-04-05,15,4,12.54,5,1,4
2025-04-05,16,0,9.02,5,1,4
2025-04-05,16,1,13.2,5,1,4
2025-04-05,16,2,12.26,5,1,4
2025-04-05,16,3,10.53,5,1,4
2025-04-05,16,4,9.14,5,1,4
2025-04-05,17,0,35.46,5,1,4
2025-04-05,17,1,28.08,5,1,4
2025-04-05,17,2,30.03,5,1,4
2025-04-05,17,3,34.12,5,1,4
2025-04-05,17,4,24.19,5,1,4
2025-04-05,18,0,33.29,5,1,4
2025-04-05,18,1,29.8,5,1,4
2025-04-05,18,2,23.98,5,1,4
2025-04-05,18,3,32.29,5,1,4
2025-04-05,18,4,21.37,5,1,4
2025-04-05,19,0,21.51,5,1,4
2025-04-05,19,1,26.66,5,1,4
2025-04-05,19,2,25.21,5,1,4
2025-04-05,19,3,20.71,5,1,4
2025-04-05,19,4,16.08,5,1,4
2025-04-05,20,0,25.43,5,1,4
2025-04-05,20,1,21.35,5,1,4
2025-04-05,20,2,25.07,5,1,4
2025-04-05,20,3,24.59,5,1,4
2025-04-05,20,4,22.36,5,1,4
2025-04-05,21,0,34.02,5,1,4
2025-04-05,21,1,21.92,5,1,4
2025-04-05,21,2,29.42,5,1,4
2025-04-05,21,3,33.52,5,1,4
2025-04-05,21,4,22.99,5,1,4
2025-04-05,22,0,11.61,5,1,4
2025-04-05,22,1,7.2,5,1,4
2025-04-05,22,2,14.38,5,1,4
2025-04-05,22,3,15.25,5,1,4
2025-04-05,22,4,14.86,5,1,4
2025-04-05,23,0,9.89,5,1,4
2025-04-05,23,1,12.25,5,1,4
2025-04-05,23,2,18.63,5,1,4
2025-04-05,23,3,16.41,5,1,4
2025-04-05,23,4,11.76,5,1,4
2025-04-06,0,0,15.09,6,1,4
2025-04-06,0,1,14.69,6,1,4
2025-04-06,0,2,10.54,6,1,4
2025-04-06,0,3,8.45,6,1,4
2025-04-06,0,4,12.65,6,1,4
2025-04-06,1,0,9.74,6,1,4
2025-04-06,1,1,12.61,6,1,4
2025-04-06,1,2,6.15,6,1,4
2025-04-06,1,3,13.88,6,1,4
2025-04-06,1,4,9.06,6,1,4
2025-04-06,2,0,7.28,6,1,4
2025-04-06,2,1,8.87,6,1,4
2025-04-06,2,2,10.59,6,1,4
2025-04-06,2,3,17.21,6,1,4
2025-04-06,2,4,13.04,6,1,4
2025-04-06,3,0,11.35,6,1,4
2025-04-06,3,1,8.39,6,1,4
2025-04-06,3,2,12.73,6,1,4
2025-04-06,3,3,9.63,6,1,4
2025-04-06,3,4,15.79,6,1,4
2025-04-06,4,0,13.85,6,1,4
2025-04-06,4,1,11.88,6,1,4
2025-04-06,4,2,12.78,6,1,4
2025-04-06,4,3,16.86,6,1,4
2025-04-06,4,4,15.43,6,1,4
2025-04-06,5,0,7.91,6,1,4
2025-04-06,5,1,11.16,6,1,4
2025-04-06,5,2,15.37,6,1,4
2025-04-06,5,3,14.6,6,1,4
2025-04-06,5,4,14.85,6,1,4
2025-04-06,6,0,11.07,6,1,4
2025-04-06,6,1,10.99,6,1,4
2025-04-06,6,2,14.44,6,1,4
2025-04-06,6,3,11.38,6,1,4
2025-04-06,6,4,11.71,6,1,4
2025-04-06,7,0,23.67,6,1,4
2025-04-06,7,1,26.09,6,1,4
2025-04-06,7,2,20.09,6,1,4
2025-04-06,7,3,27.85,6,1,4
